,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99
0.0,530.7557354925776,530.4417453891137,529.5645524066576,527.9811066126856,524.3265856950067,516.3292847503374,522.5623031938821,521.9514170040485,525.1183085919928,519.4826810616285,520.2932973459289,518.280701754386,522.8070175438596,513.8245614035087,506.5272154745839,512.6693657219972,509.3621232568601,507.9730094466936,504.5200179937022,499.62573099415204,502.71704903283853,498.3310841205578,502.00989653621235,508.6018893387315,495.5708502024292,499.2604588394062,490.9644624381467,487.544759334233,497.34322986954567,500.2456140350877,492.5838956365272,488.12145748987854,484.582995951417,478.4156545209177,483.18398560503823,479.11830859199273,477.16779127305443,458.4471434997751,471.20737741790373,467.34592892487626,462.17363922627084,462.7764282501125,445.14619883040933,462.08277103013944,474.4264507422402,437.293747188484,435.37561853351326,442.5748987854251,447.3657219973009,438.03598740440844,456.1079622132254,417.8101664417454,458.51461988304095,429.14439946018894,441.2019793072424,407.43949617633825,438.00359874044085,400.5056230319388,439.4790823211876,395.417004048583,438.6954565901935,412.4417453891138,397.09491677912735,398.3400809716599,382.9824561403509,391.6779127305443,408.5263157894737,363.0958164642375,397.00674763832654,399.0760233918129,374.17543859649123,377.10031488978865,362.92937471884835,348.1484480431848,336.08457040035984,300.51641925326135,316.9086819613135,326.2267206477733,308.3634727845254,352.1259559154296,316.18443544759333,295.92622582096266,297.3216374269006,277.6068376068376,295.40620782726046,284.52451641925325,284.97885739991005,216.9293747188484,201.51686909581645,223.68061178587496,217.1399010346379,210.02159244264507,167.825461088619,169.7777777777778,173.8488529014845,174.8097165991903,151.6077372919478,62.29419703103914,71.21907332433648,55.23706702654071
0.01,526.8183469573115,524.6475930971843,523.9355131698456,524.3524069028157,523.9745685740236,520.7120799273388,520.008174386921,519.6957311534968,517.4141689373297,514.5286103542235,514.4314259763852,508.88919164396003,508.42960944595825,513.41689373297,509.6757493188011,503.6775658492279,504.9391462306994,509.89282470481385,508.4659400544959,491.94187102633964,497.8201634877384,490.0690281562217,501.6930063578565,501.2252497729337,499.48138056312445,494.26884650317896,488.43233424159854,487.00090826521347,492.8574023614895,483.88374205267934,488.0199818346957,470.2379654859219,486.10354223433245,479.85376930063575,483.2452316076294,470.57493188010903,475.24977293369665,457.7611262488646,469.5331516802907,463.4686648501363,471.19346049046317,471.5231607629428,448.64032697547685,459.87193460490454,443.227974568574,420.58219800181655,429.1752951861943,447.50317892824705,462.9336966394187,431.0072661217076,454.9981834695731,447.78564940962764,436.73387829246144,417.05903723887377,406.94550408719346,407.3369663941871,420.66757493188015,405.11989100817436,429.23069936421433,403.81108083560395,434.086285195277,398.3932788374205,386.4786557674841,415.6194368755676,367.7611262488647,374.56857402361493,363.59854677565846,351.11898274296095,368.9291553133515,385.5140781108084,377.30608537693007,359.48955495004543,378.4604904632153,368.57311534968204,338.3623978201635,327.42779291553137,350.5949137148047,341.6984559491372,349.0608537693006,281.4486830154405,300.653042688465,302.0199818346957,338.25885558583104,256.40054495912807,287.57402361489557,277.0772025431426,303.0817438692098,314.14078110808356,210.6030881017257,241.49863760217985,187.32788374205268,229.74023614895552,129.622161671208,190.95004541326068,121.86103542234332,186.19164396003634,101.57493188010899,71.02906448683017,119.38056312443234,71.78837420526793
0.02,519.5711662075299,521.1542699724519,517.3590449954086,518.6326905417815,518.228650137741,513.6262626262627,516.1965105601469,513.9393939393939,504.94306703397615,505.33149678604224,507.9081726354454,505.51606978879704,511.2424242424243,506.19742883379246,508.0257116620753,502.4820936639119,494.10743801652893,497.2635445362718,490.14876033057845,508.27731864095495,487.30670339761247,489.6822773186409,494.11386593204776,492.2561983471075,485.94582185491277,472.386593204775,480.1340679522497,477.34618916437097,482.43526170798896,470.49219467401286,477.4931129476584,474.4113865932048,463.9678604224059,472.19375573921025,459.23966942148763,469.65472910927457,470.3838383838384,470.2038567493112,445.2966023875115,461.62626262626264,453.37741046831957,458.9146005509642,436.01928374655654,449.7346189164371,449.97887970615244,442.8503213957759,448.6602387511478,450.2240587695133,454.1285583103765,429.3186409550046,433.0863177226814,430.7134986225895,402.38751147842055,430.5105601469238,440.4866850321396,434.4536271808999,403.050505050505,382.3471074380165,415.51606978879704,389.1340679522498,378.56106519742883,424.18549127640034,391.74471992653815,370.4031221303949,372.70890725436175,382.03948576675856,389.03673094582183,395.44352617079886,366.12304866850315,363.5004591368228,347.5812672176309,367.2405876951331,386.64830119375574,341.09366391184574,336.24242424242425,297.3112947658402,338.41322314049586,315.03764921946737,336.050505050505,333.5482093663912,308.73737373737373,316.3471074380165,309.5794306703398,258.26905417814504,299.38751147842055,281.80808080808083,258.0615243342516,255.82001836547292,272.3250688705234,177.37281910009185,215.4416896235078,171.41689623507804,178.94582185491277,168.5362718089991,107.13774104683195,153.80624426078973,83.0119375573921,82.76951331496787,65.85858585858585,26.287419651056016
0.03,514.461752433936,513.9786740843764,513.2554473806211,509.1210013908206,513.4594343996291,504.51831247102456,511.0292072322671,508.0185442744553,501.5289754288363,499.81826611033847,498.50440426518315,499.1580899397311,504.75197032916094,496.54891052387575,498.46546128882704,494.96615669911915,483.48076031525267,491.6328233657858,498.0936485859991,489.0431154381085,492.1872971719981,493.34075104311546,475.6708391284191,496.47009735744086,488.6425591098748,483.9332406119611,483.96012980992117,495.4343996291145,469.60871580899396,476.3569772832638,471.68196569309225,467.1803430690774,471.91191469633753,479.4640704682429,465.0950394065832,441.4177097821048,456.1325915623551,450.5257301808067,446.6657394529439,456.62123319425126,441.52341214649977,441.01993509503944,461.1460361613352,457.6893834028744,442.0649049605934,444.32823365785816,441.09040333796935,449.82290217895223,430.1770978210477,447.4612888270746,442.8159480760315,413.57719054242006,406.3643949930459,425.98980064904964,405.5679184051924,409.60593416782564,399.7431617987947,385.16643486323596,404.54242002781643,422.9290681502086,372.64997681965696,373.20074177097825,402.87528975428836,384.5878535002318,360.5210941121929,365.6893834028744,346.60361613351876,389.5688456189152,342.96430227167366,333.8062123319425,356.708391284191,346.9531757070005,328.3829392675012,337.0329160871581,361.54195642095505,339.2554473806212,314.29856281872975,325.5002318034307,296.9086694483078,285.99350950394063,322.20213259156236,302.5693092257765,262.38850254983777,297.6745479833101,243.1182197496523,307.3342605470561,276.1585535465925,235.41307371349095,217.70978210477514,190.09735744089014,230.49327770050994,183.46128882707464,234.0129809921187,183.2090866944831,167.52248493277702,170.72322670375524,100.1882243857209,81.55957348168754,81.85720908669448,35.35836810384794
0.04,508.4163150492265,507.81059540553207,508.87294889826535,504.7069854664792,509.2414439756212,504.8645100797,500.5428973277075,499.5827473042663,499.13455227379274,497.96905766526015,494.30661040787624,496.7763713080169,489.64181903422406,475.9127988748242,486.5569620253164,495.107360525082,485.4889826535396,491.24706985466474,494.4950773558368,480.1706516643226,487.3830285982185,470.7482419127989,485.05485232067514,468.73417721518985,470.40412564463196,475.79746835443035,469.79653070792307,471.6746366619784,476.3281762775434,456.4735114861697,463.9878105954055,470.6657290201594,468.8898265353962,461.4927332395687,466.07501172058136,460.02625410220344,462.1903422409752,453.27988748241916,459.97655883731835,430.9235818096577,451.72339428035633,450.7491795593061,438.4678856071261,446.32630098452887,437.117674636662,444.97233942803564,415.1823722456634,427.4852320675106,420.8607594936709,420.70792311298646,444.34974214721046,419.8143459915612,433.44491326769804,398.9601500234412,410.4266291608064,394.253164556962,402.2831692451946,391.94655414908584,396.9470229723394,407.11954992967645,409.4917955930614,399.70932958274733,382.24941397093295,384.0553211439287,388.5569620253165,406.10876699484294,379.4186591654946,366.05157055789965,371.1692451945616,361.33989685888423,352.49038912330053,346.85044538209087,352.71542428504455,342.06188466947964,303.06797937177686,314.4097515236756,314.3534927332396,285.34552273792775,308.41537740271923,309.0801687763713,309.31082981715895,269.356774496015,299.91092358180964,273.4664791373652,243.8227848101266,277.5546179090483,263.84997655883734,252.14627285513362,207.328645100797,259.4074074074074,201.71589310829816,270.00375058602907,242.8701359587436,212.16596343178625,94.4285044538209,141.7290201593999,149.19174871073605,119.26957337083918,56.902015939990626,15.63806844819503
0.05,508.6410984848485,504.8702651515152,501.3854166666667,501.032196969697,496.58143939393943,498.9109848484848,496.314393939394,493.4128787878788,494.80587121212125,491.6193181818182,494.8797348484848,487.99053030303025,494.5123106060607,478.1988636363637,476.3181818181818,482.46875,493.0426136363637,485.905303030303,483.2357954545455,487.4422348484848,480.43844696969694,481.6306818181818,482.3295454545455,474.0596590909092,469.216856060606,465.95454545454544,466.658143939394,461.99715909090907,459.9952651515152,457.69507575757575,464.45454545454544,457.7926136363637,459.2102272727273,456.9839015151515,453.8541666666667,446.3787878787878,449.1789772727273,445.9015151515152,450.09753787878793,436.10037878787875,432.4460227272727,443.90340909090907,440.32670454545456,457.9734848484848,429.6818181818182,439.77840909090907,438.8125,417.58996212121207,432.1136363636363,430.0047348484848,411.1496212121212,406.02272727272725,428.5454545454545,424.3068181818182,399.9261363636363,414.2566287878788,422.4015151515152,402.55492424242425,391.7083333333333,385.84564393939394,396.48295454545456,395.3797348484848,390.55303030303025,381.30965909090907,383.0681818181818,361.19981060606057,391.0113636363637,368.5530303030303,344.19696969696975,359.0994318181818,339.83143939393943,342.5473484848485,348.36742424242425,296.78882575757575,343.59090909090907,355.8948863636363,335.09090909090907,335.82670454545456,306.86742424242425,312.0625,297.48106060606057,306.93844696969694,298.4015151515152,293.32575757575756,253.04166666666666,295.0691287878788,246.41003787878788,213.86742424242425,234.11363636363637,230.87026515151516,203.43560606060603,217.19318181818184,155.48011363636365,169.80871212121212,144.30587121212122,159.3096590909091,68.86174242424242,77.15435606060606,36.46685606060606,30.224431818181817
0.06,497.1439502630321,498.6982305117169,500.154949784792,494.60449545671923,494.6245815399331,492.9086561453849,495.09516977522725,492.7240554758489,493.4528933524629,491.2195121951219,486.3854615016738,493.871831659493,484.2907699665232,475.3601147776183,483.9598278335725,483.0789096126255,485.08177905308463,486.6408417025347,481.1822094691535,475.64418938307034,472.06886657101865,479.2357723577236,454.9239598278336,472.92300334768055,470.18268770923004,456.12434241989473,465.27977044476324,465.42132950741274,465.0416068866571,448.85126733620274,464.7996174079388,449.20707795313245,434.8101386896222,448.4045911047346,459.1793400286944,445.12482065997125,439.6776661884266,457.11334289813493,442.9191774270684,449.54662840746056,427.74366331898614,433.13247250119554,434.5251076040172,437.871831659493,438.4753706360593,420.2027737924438,429.1238641798182,439.07125777140124,418.12147297943574,410.21329507412725,426.73648971783837,419.401243424199,431.59732185557147,420.70779531324723,403.1917742706839,402.85700621712095,405.72453371592536,405.168818747011,416.20181731229076,366.1520803443329,363.47297943567673,390.64658058345293,388.06599713055954,387.12195121951214,375.2137733142037,335.75705404112864,349.9626972740316,353.20994739359156,359.0808225729316,347.12673362027743,359.0004782400765,353.792443806791,347.89670014347206,344.0602582496413,332.55954088952655,342.92013390722144,284.2764227642276,313.27594452415116,318.3328550932568,286.18077474892397,305.26829268292687,308.80153036824487,232.76709708273555,282.5423242467719,265.00430416068866,226.50884744141558,210.67431850789094,257.41080822572934,195.86609277857485,204.65327594452413,195.8603538976566,198.32615973218557,187.99426111908178,165.34385461501674,134.69631755141083,157.23768531802966,103.63462458153992,79.24629363940699,50.151123864179816,43.801052128168344
0.07,495.1020803096274,489.13594581519106,493.748427672956,489.01402999516205,484.7131107885825,486.8514755684567,488.5582970488631,487.27431059506534,482.4392839864538,476.0067731011127,483.0624092888244,486.32704402515725,480.8630865989356,480.67343976777937,477.0595065312047,479.78229317851964,472.860183841316,465.98161586840837,467.2423802612482,470.18480890179006,465.8364779874214,474.78084179970966,461.0846637639091,469.1320754716981,465.6448959845186,462.2931785195936,474.82728592162556,466.70343492985006,447.3991291727141,446.9240445089502,440.85050798258345,452.88437348814705,447.229801644896,442.83986453797775,441.0420899854862,453.18238993710696,446.1325592646347,444.41606192549585,440.5292694726657,413.033381712627,414.9956458635704,436.2254475084664,438.1838413159168,442.9917755200774,425.1436865021771,408.83212385099176,412.55442670537013,433.3749395258829,407.40106434446056,409.93420416061923,407.6690856313498,396.62602805999035,411.11272375423323,388.2215771649733,391.78035800677304,406.7818093855829,392.7411707789067,381.14271891630386,398.33188195452345,397.8674407353653,378.9104983067247,390.82438316400584,379.9177552007741,352.1761006289309,356.781809385583,369.9632317368166,365.49104983067247,346.13062409288824,351.9854862119012,352.5708756652152,348.255442670537,321.4223512336719,353.36816642477015,352.396710208031,360.6792452830189,324.81083696178035,312.8756652152879,302.1828737300435,293.3817126269957,319.8413159167876,268.60764392839866,301.86937590711176,228.18093855829704,258.41606192549585,249.75229801644898,263.36526366715043,259.8335752298016,252.78761490082243,237.1020803096275,223.2385099177552,209.8858248669569,185.23754233188197,161.36332849540398,152.9540396710208,175.7552007740687,158.98016448959845,120.59990324141268,78.02902757619738,45.09530720851476,22.419932268988873
0.08,487.84555229716517,486.8660801564027,481.82306940371456,487.82893450635385,483.2375366568915,488.75366568914956,478.1857282502444,477.4584555229717,476.57575757575756,481.27761485826,482.89736070381224,467.31378299120234,470.96187683284455,468.35972629521024,477.66177908113394,465.8924731182795,476.6021505376345,467.039100684262,476.0097751710655,458.4301075268817,472.8963831867058,456.0488758553275,460.7839687194526,451.44379276637346,460.34604105571844,460.22971652003906,459.6402737047899,446.0205278592375,446.20136852394916,454.36461388074287,447.2570869990225,434.6744868035191,437.9149560117302,453.63147605083094,444.6207233626589,454.1251221896384,430.96676441837735,415.5454545454545,434.6392961876833,441.04985337243403,424.9120234604106,414.9530791788856,423.2756598240469,422.23558162267835,422.6031280547409,414.60703812316723,411.11045943304003,435.93352883675465,389.0263929618768,406.49364613880743,399.7956989247312,402.09090909090907,385.6744868035191,419.2932551319648,392.3548387096774,407.25024437927664,365.92961876832845,380.7145650048876,392.158357771261,390.42619745845553,372.8660801564027,360.8035190615836,351.38416422287395,384.85141739980446,346.0371456500489,337.4076246334311,368.72727272727275,347.4271749755621,361.33235581622677,358.9325513196481,349.95894428152496,347.44477028347995,311.394916911046,344.3431085043988,324.6217008797654,294.6608015640274,317.5239491691105,269.62072336265885,317.79569892473114,285.88758553274687,211.37341153470186,316.82111436950146,239.54154447702834,243.30303030303028,264.5014662756598,227.01857282502442,223.49853372434018,223.59726295210166,270.3919843597263,268.7155425219941,207.68132942326488,188.23460410557186,212.73900293255133,161.96871945259042,117.3225806451613,134.80156402737046,102.1485826001955,94.65200391006842,80.42717497556208,19.565982404692082
